Id_OT_Simaf;Formaciones;Módulos;OT_Simaf;Ingreso;Tipo_Tarea;Tarea;Km;Fecha_Inicio;Fecha_Fin;Observaciones;Clase_Vehículos
23506;148;74;130-15909;Programado;Preventivo;IQ3;1.147.378,00;31/10/2023;01/11/2023;;C
23364;148;74;130-15818;Programado;Preventivo;IQ2;1.141.026,00;18/10/2023;19/10/2023;;C
23252;148;74;4-38842;Programado;Preventivo;IQ1;1.135.782,00;06/10/2023;07/10/2023;;C
23091;148;74;4-38621;Programado;Preventivo;IB;1.129.371,00;22/09/2023;23/09/2023;;C
22968;148;74;130-15573;Programado;Preventivo;IQ3;1.123.928,00;10/09/2023;11/09/2023;;C
22808;148;74;130-15482;Programado;Preventivo;IQ2;1.116.056,00;26/08/2023;27/08/2023;;C
22686;148;74;130-15413;Programado;Preventivo;IQ1;1.111.284,00;14/08/2023;15/08/2023;;C
22544;148;74;4-37825;Programado;Preventivo;IB;1.105.283,00;02/08/2023;03/08/2023;;C
22407;148;74;4-37602;Programado;Preventivo;IQ3;1.098.431,00;20/07/2023;21/07/2023;;C
22256;148;74;130-15146;Programado;Preventivo;IQ2;1.090.892,00;05/07/2023;06/07/2023;;C
22150;148;74;130-15084;Programado;Preventivo;IQ1;1.085.804,00;26/06/2023;27/06/2023;;C
22014;148;74;4-37018;Programado;Preventivo;IB;1.079.790,00;13/06/2023;14/06/2023;;C
21872;148;74;130-14907;Programado;Preventivo;IQ3;1.074.489,00;31/05/2023;01/06/2023;;C
21691;148;74;130-14793;Programado;Preventivo;IQ2;1.069.791,00;14/05/2023;15/05/2023;;C
21536;148;74;130-14686;Programado;Preventivo;IQ1;1.063.842,00;28/04/2023;29/04/2023;;C
21448;148;74;4-36183;Programado;Preventivo;IB;1.058.581,00;19/04/2023;20/04/2023;;C
21288;148;74;130-14523;Programado;Preventivo;IQ3;1.050.787,00;04/04/2023;05/04/2023;;C
21132;148;74;130-14426;Programado;Preventivo;IQ2;1.045.119,00;20/03/2023;21/03/2023;;C
21017;148;74;4-35528;Programado;Preventivo;IQ1;1.039.717,00;08/03/2023;09/03/2023;;C
20850;148;74;4-35292;Programado;Preventivo;IB;1.032.782,00;21/02/2023;22/02/2023;;C
20702;148;74;130-14136;Programado;Preventivo;IQ3;1.027.798,00;06/02/2023;07/02/2023;;C
20541;148;74;130-14043;Programado;Preventivo;IQ2;1.020.150,00;22/01/2023;23/01/2023;;C
20391;148;74;130-13953;Programado;Preventivo;IQ1;1.014.839,00;08/01/2023;09/01/2023;;C
20205;148;74;4-34336;Programado;Preventivo;IB;1.009.381,00;22/12/2022;23/12/2022;;C
20177;148;74;130-13833;Programado;Preventivo;IQ3;1.007.444,00;19/12/2022;20/12/2022;;C
20058;148;74;287-6381;Programado;Preventivo;IQ2;1.002.926,00;06/12/2022;07/12/2022;;C
19908;148;74;4-33921;Programado;Preventivo;IQ1;997.169,00;23/11/2022;24/11/2022;;C
19597;148;74;287-6082;Programado;Preventivo;BA2;991.395,00;24/10/2022;07/11/2022;;C
19405;148;74;130-13364;Programado;Preventivo;IQ1;983.426,00;05/10/2022;06/10/2022;;C
19275;148;74;4-32965;Programado;Preventivo;IB;976.310,00;21/09/2022;22/09/2022;;C
19172;148;74;130-13200;Programado;Preventivo;IQ3;970.919,00;11/09/2022;12/09/2022;;C
19049;148;74;130-13110;Programado;Preventivo;IQ2;964.739,00;29/08/2022;30/08/2022;;C
18860;148;74;130-12988;Programado;Preventivo;IQ1;958.047,00;11/08/2022;12/08/2022;;C
18740;148;74;4-32114;Programado;Preventivo;IB;951.634,00;31/07/2022;01/08/2022;;C
18563;148;74;4-31850;Programado;Preventivo;IQ3;944.312,00;15/07/2022;16/07/2022;;C
18401;148;74;130-12715;Programado;Preventivo;IQ2;938.973,00;29/06/2022;30/06/2022;;C
18258;148;74;130-12635;Programado;Preventivo;IQ1;933.138,00;17/06/2022;18/06/2022;;C
18120;148;74;4-31215;Programado;Preventivo;IB;926.854,00;03/06/2022;04/06/2022;;C
17988;148;74;130-12473;Programado;Preventivo;IQ3;920.534,00;22/05/2022;23/05/2022;;C
17853;148;74;130-12386;Programado;Preventivo;IQ2;916.258,00;09/05/2022;10/05/2022;;C
17662;148;74;130-12265;Programado;Preventivo;IQ1;908.958,00;21/04/2022;22/04/2022;;C
17121;148;74;4-30298;Programado;Preventivo;IB;902.399,00;05/04/2022;06/04/2022;;C
16988;148;74;130-12045;Programado;Preventivo;IQ3;895.236,00;19/03/2022;20/03/2022;;C
16907;148;74;130-11972;Programado;Preventivo;IQ2;888.876,00;08/03/2022;09/03/2022;;C
16806;148;74;130-11876;Programado;Preventivo;IQ1;881.829,00;22/02/2022;23/02/2022;;C
16676;148;74;4-29357;Programado;Preventivo;IB;876.041,00;08/02/2022;09/02/2022;;C
16567;148;74;130-11670;Programado;Preventivo;IQ3;866.844,00;23/01/2022;24/01/2022;;C
16047;148;74;130-11601;Programado;Preventivo;IQ2;861.900,00;13/01/2022;14/01/2022;;C
15808;148;74;130-11508;Programado;Preventivo;IQ1;856.683,00;28/12/2021;29/12/2021;;C
15519;148;74;4-28386;Programado;Preventivo;IB;850.124,00;08/12/2021;09/12/2021;;C
15439;148;74;130-11303;Programado;Preventivo;IQ3;844.839,00;27/11/2021;28/11/2021;;C
15353;148;74;130-11223;Programado;Preventivo;IQ2;838.675,00;14/11/2021;15/11/2021;;C
15215;148;74;4-27657;Programado;Preventivo;IQ1;830.629,00;27/10/2021;28/10/2021;;C
14862;148;74;4-27317;Programado;Preventivo;AN3;823.651,00;06/10/2021;13/10/2021;;C
12946;148;74;130-10848;Programado;Preventivo;IQ1;817.735,00;20/09/2021;21/09/2021;;C
12840;148;74;4-26754;Programado;Preventivo;IB;811.411,00;05/09/2021;06/09/2021;;C
12739;148;74;130-10647;Programado;Preventivo;IQ3;806.223,00;21/08/2021;22/08/2021;;C
12636;148;74;130-10552;Programado;Preventivo;IQ2;799.533,00;07/08/2021;08/08/2021;;C
12536;148;74;130-10456;Programado;Preventivo;IQ1;792.477,00;24/07/2021;25/07/2021;;C
12434;148;74;4-25718;Programado;Preventivo;IB;785.424,00;09/07/2021;10/07/2021;;C
12337;148;74;130-10252;Programado;Preventivo;IQ3;777.751,00;24/06/2021;25/06/2021;;C
12232;148;74;130-10159;Programado;Preventivo;IQ2;770.662,00;10/06/2021;11/06/2021;;C
12142;148;74;130-10069;Programado;Preventivo;IQ1;765.103,00;28/05/2021;29/05/2021;;C
12010;148;74;4-24553;Programado;Preventivo;IB;757.789,00;12/05/2021;13/05/2021;;C
11931;148;74;130-9893;Programado;Preventivo;IQ3;751.974,00;02/05/2021;03/05/2021;;C
11821;148;74;130-9788;Programado;Preventivo;IQ2;745.872,00;17/04/2021;18/04/2021;;C
11717;148;74;130-9669;Programado;Preventivo;IQ1;738.133,00;31/03/2021;31/03/2021;Se cambia fecha de finalización según Simaf;C
11622;148;74;130-9569;Programado;Preventivo;IQ1;730.670,00;16/03/2021;16/03/2021;;C
11529;148;74;4-23137;Programado;Preventivo;SE;723.804,00;03/03/2021;03/03/2021;;C
11437;148;74;130-9390;Programado;Preventivo;IQ1;718.066,00;19/02/2021;19/02/2021;;C
11329;148;74;4-22597;Programado;Preventivo;IB;711.282,00;03/02/2021;03/02/2021;;C
11219;148;74;130-9175;Programado;Preventivo;IQ3;703.869,00;19/01/2021;19/01/2021;;C
11118;148;74;130-9077;Programado;Preventivo;IQ2;697.646,00;05/01/2021;05/01/2021;;C
8978;148;74;130-8988;Programado;Preventivo;IQ1;692.387,00;23/12/2020;23/12/2020;;C
8846;148;74;4-21419;Programado;Preventivo;IB;684.428,00;04/12/2020;04/12/2020;;C
8741;148;74;130-8764;Programado;Preventivo;IQ3;678.530,00;20/11/2020;20/11/2020;;C
8650;148;74;130-8679;Programado;Preventivo;IQ2;672.249,00;08/11/2020;08/11/2020;;C
8562;148;74;130-8593;Programado;Preventivo;IQ1;666.691,00;27/10/2020;27/10/2020;;C
8474;148;74;4-20419;Programado;Preventivo;IB;660.424,00;15/10/2020;15/10/2020;;C
8370;148;74;130-8400;Programado;Preventivo;IQ3;653.527,00;30/09/2020;30/09/2020;;C
8274;148;74;130-8306;Programado;Preventivo;IQ2;646.672,00;16/09/2020;16/09/2020;;C
8198;148;74;130-8223;Programado;Preventivo;IQ1;641.541,00;04/09/2020;04/09/2020;;C
8026;148;74;287-787;Programado;Preventivo;RS;635.966,00;20/07/2020;11/08/2020;No intercambia cambia Bogies - US  y Reperfilado reciente no se realiza de nuevo;C
7687;148;74;130-7708;Programado;Preventivo;IQ1;628.752,00;24/06/2020;24/06/2020;;C
7601;148;74;4-18096;Programado;Preventivo;IB;622.254,00;12/06/2020;12/06/2020;;C
7489;148;74;130-7523;Programado;Preventivo;IQ3;614.372,00;28/05/2020;28/05/2020;;C
7369;148;74;130-7394;Programado;Preventivo;IQ2;607.064,00;12/05/2020;12/05/2020;;C
7271;148;74;130-7300;Programado;Preventivo;IQ1;600.999,00;29/04/2020;29/04/2020;;C
7183;148;74;4-16765;Programado;Preventivo;AN2;595.102,00;06/04/2020;17/04/2020;;C
7066;148;74;130-7068;Programado;Preventivo;IQ3;594.143,00;24/03/2020;24/03/2020;;C
6961;148;74;4-16255;Programado;Preventivo;IB;588.369,00;09/03/2020;09/03/2020;;C
6857;148;74;130-6869;Programado;Preventivo;IQ3;582.781,00;23/02/2020;23/02/2020;;C
6759;148;74;130-6776;Programado;Preventivo;IQ2;575.928,00;09/02/2020;09/02/2020;;C
6650;148;74;130-6675;Programado;Preventivo;IQ1;568.474,00;25/01/2020;25/01/2020;;C
6560;148;74;4-15155;Programado;Preventivo;IB;562.313,00;13/01/2020;13/01/2020;;C
6463;148;74;130-6484;Programado;Preventivo;IQ3;556.062,00;30/12/2019;30/12/2019;;C
6352;148;74;130-6367;Programado;Preventivo;IQ2;548.761,00;14/12/2019;14/12/2019;;C
6240;148;74;130-6249;Programado;Preventivo;IQ1;542.024,00;28/11/2019;28/11/2019;;C
6132;148;74;4-13934;Programado;Preventivo;IB;533.819,00;13/11/2019;13/11/2019;;C
6029;148;74;SINF-05862;Programado;Preventivo;IQ3;526.894,00;30/10/2019;30/10/2019;;C
5911;148;74;SINF-05769;Programado;Preventivo;IB;518.544,00;14/10/2019;14/10/2019;;C
5805;148;74;SINF-05683;Programado;Preventivo;IQ;514.143,00;27/09/2019;27/09/2019;;C
5586;148;74;SINF-05494;Programado;Preventivo;IQ;504.333,00;21/08/2019;21/08/2019;;C
5501;148;74;SINF-05413;Programado;Preventivo;IQ;497.546,00;07/08/2019;07/08/2019;;C
5419;148;74;SINF-05337;Programado;Preventivo;IQ;491.383,00;25/07/2019;25/07/2019;;C
5326;148;74;SINF-05248;Programado;Preventivo;IB;484.102,00;11/07/2019;11/07/2019;;C
5267;148;74;SINF-05198;Programado;Preventivo;IQ;479.242,00;02/07/2019;02/07/2019;;C
5171;148;74;SINF-05106;Programado;Preventivo;IQ;473.069,00;19/06/2019;19/06/2019;;C
5078;148;74;4-10589;Programado;Preventivo;IQ;468.026,00;06/06/2019;06/06/2019;;C
5017;148;74;SINF-04956;Programado;Preventivo;IB;463.888,00;27/05/2019;27/05/2019;;C
4955;148;74;SINF-04898;Programado;Preventivo;IQ;456.927,00;12/05/2019;12/05/2019;;C
4865;148;74;SINF-04816;Programado;Preventivo;IQ;451.024,00;28/04/2019;28/04/2019;;C
4771;148;74;SINF-04723;Programado;Preventivo;IQ;444.338,00;14/04/2019;14/04/2019;;C
4690;148;74;SINF-04652;Programado;Preventivo;IB;437.487,00;02/04/2019;02/04/2019;;C
4591;148;74;SINF-04557;Programado;Preventivo;IQ;430.669,00;18/03/2019;18/03/2019;;C
4487;148;74;SINF-04457;Programado;Preventivo;IQ;423.893,00;02/03/2019;02/03/2019;;C
4396;148;74;SINF-04366;Programado;Preventivo;IQ;416.713,00;16/02/2019;16/02/2019;;C
4312;148;74;SINF-04286;Programado;Preventivo;BA1;409.826,00;25/01/2019;03/02/2019;;C
4203;148;74;SINF-04184;Programado;Preventivo;IQ;402.496,00;10/01/2019;10/01/2019;;C
4126;148;74;SINF-04109;Programado;Preventivo;IQ;395.542,00;27/12/2018;27/12/2018;;C
4074;148;74;SINF-04057;Programado;Preventivo;IB;388.646,00;11/12/2018;11/12/2018;;C
4013;148;74;SINF-03995;Programado;Preventivo;IQ;282.545,00;24/11/2018;24/11/2018;;C
3932;148;74;SINF-03914;Programado;Preventivo;IQ;376.222,00;11/11/2018;11/11/2018;;C
3851;148;74;SINF-03831;Programado;Preventivo;IQ;370.851,00;29/10/2018;29/10/2018;;C
3774;148;74;SINF-03758;Programado;Preventivo;IB;365.494,00;16/10/2018;16/10/2018;;C
3605;148;74;SINF-03584;Programado;Preventivo;IQ;350.957,00;15/09/2018;15/09/2018;;C
3510;148;74;SINF-03495;Programado;Preventivo;IQ;344.624,00;31/08/2018;31/08/2018;;C
3425;148;74;SINF-03407;Programado;Preventivo;IB;337.557,00;16/08/2018;16/08/2018;;C
3345;148;74;SINF-03328;Programado;Preventivo;IQ;332.191,00;03/08/2018;03/08/2018;;C
3265;148;74;SINF-03249;Programado;Preventivo;IQ;326.111,00;21/07/2018;21/07/2018;;C
3185;148;74;SINF-03169;Programado;Preventivo;IQ;319.881,00;08/07/2018;08/07/2018;;C
3098;148;74;SINF-03080;Programado;Preventivo;IB;313.526,00;23/06/2018;23/06/2018;;C
3019;148;74;SINF-03003;Programado;Preventivo;IQ;308.192,00;10/06/2018;10/06/2018;;C
2942;148;74;SINF-02925;Programado;Preventivo;IQ;302.775,00;29/05/2018;29/05/2018;;C
2869;148;74;SINF-02853;Programado;Preventivo;IQ;298.244,00;14/05/2018;14/05/2018;;C
2788;148;74;SINF-02772;Programado;Preventivo;IB;290.680,00;26/04/2018;26/04/2018;;C
2705;148;74;SINF-02684;Programado;Preventivo;IQ;183.506,00;12/04/2018;12/04/2018;;C
2620;148;74;SINF-02604;Programado;Preventivo;IQ;277.809,00;26/03/2018;26/03/2018;;C
2548;148;74;SINF-02532;Programado;Preventivo;IQ;270.971,00;08/03/2018;08/03/2018;;C
2478;148;74;SINF-02462;Programado;Preventivo;IB;265.411,00;22/02/2018;22/02/2018;;C
2391;148;74;SINF-02376;Programado;Preventivo;IQ;258.177,00;02/02/2018;02/02/2018;;C
2323;148;74;SINF-02307;Programado;Preventivo;IQ;253.664,00;22/01/2018;22/01/2018;;C
2239;148;74;SINF-02216;Programado;Preventivo;IQ;245.391,00;04/01/2018;04/01/2018;;C
2219;148;74;SINF-02203;Programado;Preventivo;IQ;101.246,00;31/12/2017;31/12/2017;;C
2159;148;74;SINF-02143;Programado;Preventivo;AN1;238.797,00;04/12/2017;16/12/2017;;C
2010;148;74;SINF-01995;Programado;Preventivo;IQ;232.428,00;17/11/2017;17/11/2017;;C
1936;148;74;SINF-01915;Programado;Preventivo;IQ;226.066,00;02/11/2017;02/11/2017;;C
1864;148;74;SINF-01848;Programado;Preventivo;IB;221.789,00;18/10/2017;18/10/2017;;C
1780;148;74;SINF-01762;Programado;Preventivo;IQ;214.039,00;28/09/2017;28/09/2017;;C
1713;148;74;SINF-01697;Programado;Preventivo;IQ;206.487,00;12/09/2017;12/09/2017;;C
1640;148;74;SINF-01622;Programado;Preventivo;IQ;200.867,00;28/08/2017;28/08/2017;;C
1570;148;74;SINF-01553;Programado;Preventivo;IB;194.540,00;11/08/2017;11/08/2017;;C
1501;148;74;SINF-01485;Programado;Preventivo;IQ;186.990,00;26/07/2017;26/07/2017;;C
1435;148;74;SINF-01418;Programado;Preventivo;IQ;179.487,00;10/07/2017;10/07/2017;;C
1371;148;74;SINF-01356;Programado;Preventivo;IQ;173.647,00;27/06/2017;27/06/2017;;C
1316;148;74;SINF-01300;Programado;Preventivo;IB;168.429,00;13/06/2017;13/06/2017;;C
1261;148;74;SINF-01245;Programado;Preventivo;IQ;163.020,00;01/06/2017;01/06/2017;;C
1193;148;74;SINF-01178;Programado;Preventivo;IQ;156.727,00;17/05/2017;17/05/2017;;C
1141;148;74;SINF-01121;Programado;Preventivo;IQ;151.016,00;03/05/2017;03/05/2017;;C
1081;148;74;SINF-01063;Programado;Preventivo;IB;144.168,00;18/04/2017;18/04/2017;;C
1019;148;74;SINF-01002;Programado;Preventivo;IQ;137.170,00;30/03/2017;30/03/2017;;C
967;148;74;SINF-00951;Programado;Preventivo;IQ;131.588,00;17/03/2017;17/03/2017;;C
906;148;74;SINF-00890;Programado;Preventivo;IQ;123.406,00;23/02/2017;23/02/2017;;C
855;148;74;SINF-00839;Programado;Preventivo;IQ;114.874,00;03/02/2017;03/02/2017;;C
798;148;74;SINF-00782;Programado;Preventivo;IB;107.312,00;17/01/2017;17/01/2017;;C
699;148;74;SINF-00683;Programado;Preventivo;IQ;94.012,00;14/12/2016;14/12/2016;;C
654;148;74;SINF-00637;Programado;Preventivo;IQ;85.995,00;23/11/2016;23/11/2016;;C
610;148;74;SINF-00594;Programado;Preventivo;IB;79.289,00;08/11/2016;08/11/2016;;C
572;148;74;SINF-00556;Programado;Preventivo;IQ;71.973,00;21/10/2016;21/10/2016;;C
536;148;74;SINF-00520;Programado;Preventivo;IQ;64.487,00;05/10/2016;05/10/2016;;C
471;148;74;SINF-00453;Programado;Preventivo;IQ;;31/08/2016;31/08/2016;;C
427;148;74;SINF-00411;Programado;Preventivo;IB;48.594,00;04/08/2016;04/08/2016;;C
401;148;74;SINF-00385;Programado;Preventivo;IQ;39.821,00;15/07/2016;15/07/2016;;C
371;148;74;SINF-00355;Programado;Preventivo;IQ;35.219,00;28/06/2016;28/06/2016;;C
345;148;74;SINF-00329;Programado;Preventivo;IQ;25.131,00;03/06/2016;03/06/2016;;C
319;148;74;SINF-00303;Programado;Preventivo;IB;20.901,00;17/05/2016;17/05/2016;;C
276;148;74;SINF-00260;Programado;Preventivo;IQ;16.144,00;18/04/2016;18/04/2016;;C
244;148;74;SINF-00228;Programado;Preventivo;IQ;12.119,00;29/03/2016;29/03/2016;;C
216;148;74;SINF-00200;Programado;Preventivo;IQ;6.149,00;03/03/2016;03/03/2016;;C
179;148;74;SINF-00162;Programado;Preventivo;Puesta en Servicio;0,00;31/01/2016;31/01/2016;;C
31406;142;75;41210;Programado;Preventivo;IQ1;1.422.838,00;20/11/2025;21/11/2025;;C
31264;142;75;39083;Programado;Preventivo;IB;1.417.412,00;07/11/2025;08/11/2025;;C
31121;142;75;36941;Programado;Preventivo;IQ3;1.412.124,00;25/10/2025;26/10/2025;;C
30956;142;75;34450;Programado;Preventivo;IQ2;1.406.968,00;09/10/2025;10/10/2025;;C
30816;142;75;32254;Programado;Preventivo;IQ1;1.401.499,00;26/09/2025;27/09/2025;;C
30550;142;75;28142;Programado;Preventivo;BA3;1.393.645,00;01/09/2025;11/09/2025;;C
30369;142;75;26007;Programado;Preventivo;IQ3;1.387.747,00;17/08/2025;18/08/2025;;C
30256;142;75;24417;Programado;Preventivo;IQ2;1.382.998,00;06/08/2025;07/08/2025;;C
30128;142;75;22528;Programado;Preventivo;IQ1;1.376.637,00;24/07/2025;25/07/2025;;C
30016;142;75;20692;Programado;Preventivo;IB;1.371.121,00;11/07/2025;12/07/2025;;C
29905;142;75;18978;Programado;Preventivo;IQ3;1.366.631,00;30/06/2025;01/07/2025;;C
29780;142;75;17047;Programado;Preventivo;IQ2;1.360.941,00;17/06/2025;18/06/2025;;C
29651;142;75;15338;Programado;Preventivo;IQ1;1.355.038,00;05/06/2025;06/06/2025;;C
29518;142;75;13722;Programado;Preventivo;IB;1.349.775,00;25/05/2025;26/05/2025;;C
